CreditCardID;CardType;CardNumber;ExpMonth;ExpYear;ModifiedDate
525;ColonialVoice;77774456680594;6;2006;2014-01-17
526;ColonialVoice;77771989506215;4;2008;2014-06-20
527;Vista;11119668230198;12;2006;2011-07-28
528;Distinguish;55553776365407;7;2006;2012-07-12
529;Distinguish;55551067478271;2;2006;2011-08-22
530;Distinguish;55551700218310;6;2006;2014-03-29
531;SuperiorCard;33339882059399;4;2005;2012-04-24
532;ColonialVoice;77776166516691;3;2007;2013-04-03
533;ColonialVoice;77775092471562;11;2007;2013-07-05
534;Vista;11117710453360;4;2008;2014-04-14
535;Vista;11119252804099;10;2005;2013-11-22
536;Vista;11116210070337;12;2007;2014-02-12
537;Vista;11115000011433;2;2008;2013-01-10
538;ColonialVoice;77775004581200;7;2007;2014-06-26
539;Distinguish;55557837025024;5;2006;2014-02-13
540;SuperiorCard;33333175081725;3;2008;2013-05-16
541;ColonialVoice;77778037556819;3;2005;2013-11-21
542;Vista;11113253933894;10;2006;2012-09-08
543;Distinguish;55552614475671;9;2005;2013-12-30
544;Distinguish;55558782882017;12;2008;2012-10-27
545;Distinguish;55551884423713;7;2006;2014-03-19
546;Vista;11112558296630;11;2006;2013-11-27
547;SuperiorCard;33334943672902;6;2008;2008-12-28
548;SuperiorCard;33336937630277;10;2008;2014-01-04
549;Distinguish;55551351169119;10;2006;2014-05-18
550;ColonialVoice;77774575682719;4;2007;2014-05-21
551;ColonialVoice;77779138733164;1;2006;2014-04-30
552;SuperiorCard;33339286255828;1;2008;2013-12-30
553;Vista;11113878285739;2;2005;2012-06-30
554;Distinguish;55559089006093;3;2006;2014-01-19
555;SuperiorCard;33336531741857;6;2006;2012-06-04
556;Distinguish;55554615238225;11;2007;2013-09-19
557;SuperiorCard;33333259588154;9;2008;2012-02-15
558;ColonialVoice;77775542106919;4;2008;2012-05-25
559;ColonialVoice;77777885825071;2;2005;2014-01-19
560;ColonialVoice;77772931794976;2;2008;2011-07-27
561;SuperiorCard;33334041180236;7;2006;2011-12-24
562;Distinguish;55558248101264;3;2006;2014-02-10
563;Distinguish;55556070767396;4;2005;2013-11-07
564;SuperiorCard;33339311693494;11;2006;2013-11-22
565;SuperiorCard;33338819345150;3;2007;2012-03-19
566;Vista;11114949896358;5;2008;2013-08-01
567;Vista;11112198910214;9;2006;2012-12-22
568;ColonialVoice;77774746399395;7;2008;2014-02-15
569;Distinguish;55558418126084;3;2007;2011-07-01
570;Distinguish;55558123149986;2;2006;2013-02-03
571;SuperiorCard;33334562014456;11;2008;2014-03-07
572;Vista;11118310622920;11;2005;2013-11-21
573;ColonialVoice;77775276772253;9;2007;2013-08-03
574;ColonialVoice;77773764762669;7;2008;2013-07-22
575;ColonialVoice;77776474833115;1;2008;2012-08-11
576;Distinguish;55555498436992;2;2008;2013-10-22
577;Distinguish;55556026651697;1;2006;2013-08-31
578;Vista;11117418526170;8;2005;2012-06-11
579;ColonialVoice;77774383346604;12;2005;2014-01-17
580;Vista;11119022320680;8;2005;2013-10-11
581;SuperiorCard;33338062426681;7;2008;2009-02-16
582;SuperiorCard;33337036897848;2;2008;2013-12-30
583;Distinguish;55559915654752;12;2007;2013-07-13
584;SuperiorCard;33334991980405;12;2006;2013-07-08
585;Vista;11111886551566;10;2008;2013-11-09
586;SuperiorCard;33336348771462;6;2006;2014-01-06
587;ColonialVoice;77775989842880;10;2008;2013-05-22
588;Vista;11116073054603;5;2008;2014-05-25
589;ColonialVoice;77774689909496;2;2006;2012-07-26
590;Distinguish;55551886754180;1;2008;2013-02-28
591;SuperiorCard;33331698268810;6;2007;2013-09-02
592;ColonialVoice;77777051473889;1;2006;2014-05-27
593;Distinguish;55555326936199;12;2005;2013-06-30
594;Distinguish;55555690135109;2;2007;2013-08-03
595;ColonialVoice;77771180864120;6;2006;2013-04-27
596;ColonialVoice;77771303483446;10;2005;2013-10-26
597;Distinguish;55554980245405;9;2005;2009-02-24
598;ColonialVoice;77779352609411;11;2008;2012-05-02
599;ColonialVoice;77779911765703;5;2006;2014-01-13
600;Vista;11118604405128;6;2006;2012-01-22
601;Vista;11119732749312;5;2007;2013-12-27
602;ColonialVoice;77771052658065;6;2006;2013-01-18
603;SuperiorCard;33335712478283;11;2008;2014-01-16
604;ColonialVoice;77772676833959;5;2005;2014-06-19
605;ColonialVoice;77778902095715;1;2005;2013-02-06
606;SuperiorCard;33334142459050;2;2006;2014-05-26
607;Vista;11118730527591;4;2005;2012-09-30
608;Distinguish;55554348185669;8;2008;2013-07-19
609;Vista;11114765111929;3;2006;2013-11-03
610;Vista;11117313335620;5;2007;2012-07-28
611;Distinguish;55552827377396;3;2008;2014-04-29
612;Distinguish;55558777221564;11;2008;2013-07-11
613;SuperiorCard;33338733998253;5;2006;2013-11-21
614;ColonialVoice;77777880821824;6;2007;2013-12-09
615;Distinguish;55556369921263;6;2007;2013-09-30
616;ColonialVoice;77772541517088;7;2008;2012-07-13
617;Vista;11115545222444;9;2005;2014-04-03
618;Vista;11114117203183;12;2006;2012-07-06
619;SuperiorCard;33338801030695;2;2006;2014-03-23
620;SuperiorCard;33334277895274;12;2006;2012-04-04
621;Distinguish;55553082008660;9;2007;2011-11-02
622;Vista;11116028545639;4;2006;2013-11-29
623;Vista;11114595510139;3;2006;2012-06-10
624;ColonialVoice;77774121074295;4;2008;2014-03-06
625;Vista;11112437466374;3;2005;2012-01-25
626;Distinguish;55559848566621;9;2005;2011-10-31
627;Vista;11117807275041;11;2007;2013-04-26
628;Vista;11112846950663;4;2008;2013-09-03
629;ColonialVoice;77772917991467;7;2005;2014-03-26
630;SuperiorCard;33334646860529;9;2006;2012-02-17
631;SuperiorCard;33339421298122;3;2007;2013-11-07
632;SuperiorCard;33335321384315;5;2006;2014-04-14
633;ColonialVoice;77772180697316;4;2005;2014-05-25
634;Distinguish;55551363506610;4;2005;2014-04-22
635;ColonialVoice;77774449590789;4;2006;2013-10-23
636;ColonialVoice;77776767555021;3;2007;2013-12-16
637;SuperiorCard;33339400498531;5;2007;2009-03-01
638;SuperiorCard;33335714794669;6;2008;2011-08-31
639;Distinguish;55559722509784;7;2005;2013-07-13
640;Distinguish;55558541632811;4;2007;2013-07-10
641;SuperiorCard;33336827018968;8;2007;2014-01-14
642;ColonialVoice;77777345283627;6;2005;2013-11-25
643;Vista;11114340607772;2;2005;2012-02-20
644;Distinguish;55557476787021;5;2005;2012-02-24
645;Vista;11115763205959;5;2005;2012-10-31
646;Distinguish;55552041070554;8;2007;2014-02-24
647;SuperiorCard;33339404259058;2;2007;2014-05-23
648;Distinguish;55554599039349;11;2005;2014-02-06
649;SuperiorCard;33331496868016;11;2006;2014-03-31
650;ColonialVoice;77778369989884;7;2006;2013-08-12
651;Vista;11118738894644;10;2005;2013-10-26
652;ColonialVoice;77779842924748;1;2008;2014-01-07
653;Vista;11116973230940;8;2008;2014-06-11
654;SuperiorCard;33339753432870;12;2006;2013-11-21
655;Vista;11115368908003;6;2008;2012-07-20
656;Vista;11118850914420;10;2006;2014-02-11
657;Vista;11119135557513;12;2005;2013-07-02
658;ColonialVoice;77778051194353;4;2008;2013-11-24
659;SuperiorCard;33332229470364;11;2008;2013-09-26
660;SuperiorCard;33335694733873;9;2008;2014-01-01
661;Distinguish;55557634795078;6;2008;2013-08-11
662;Distinguish;55555355654951;12;2005;2013-10-03
663;Distinguish;55555661655357;8;2005;2014-01-26
664;Distinguish;55554294221862;11;2006;2014-03-31
665;SuperiorCard;33339887161440;8;2005;2013-01-19
666;Vista;11112008342038;2;2008;2013-10-20
667;Vista;11114133870705;2;2005;2014-01-09
668;Distinguish;55554437982952;12;2006;2013-07-28
669;Vista;11119860663319;1;2006;2014-02-05
670;SuperiorCard;33331928839945;1;2008;2014-05-14
671;Vista;11113417752957;6;2006;2014-03-01
672;Vista;11111258832301;3;2008;2014-05-07
673;SuperiorCard;33336909394820;10;2005;2013-04-25
674;Distinguish;55558624210802;2;2007;2014-04-10
675;SuperiorCard;33339684507947;5;2007;2013-09-04
676;Vista;11117800686511;3;2007;2013-10-02
677;Vista;11112493918270;10;2008;2014-06-29
678;Vista;11118519561909;11;2007;2012-04-16
679;Distinguish;55559586700494;12;2008;2012-08-13
680;SuperiorCard;33331477354884;1;2008;2009-12-18
681;Distinguish;55557003660355;8;2005;2013-12-09
682;ColonialVoice;77778436471523;3;2008;2014-04-07
683;Distinguish;55556398411241;9;2007;2013-06-09
684;Vista;11119034183076;6;2007;2014-02-17
685;SuperiorCard;33337698197267;1;2007;2013-07-05
686;Vista;11112478616845;2;2005;2013-07-31
687;Distinguish;55555073412599;7;2005;2013-11-11
688;SuperiorCard;33339063995932;10;2007;2013-12-01
689;ColonialVoice;77774957443280;4;2005;2012-06-29
690;Distinguish;55556123030096;11;2005;2014-04-17
691;Vista;11114709168097;9;2007;2013-04-28
692;ColonialVoice;77775602803266;3;2006;2013-04-04
693;Vista;11116867899346;7;2008;2013-07-20
694;Vista;11113706841434;5;2006;2013-12-19
695;ColonialVoice;77778314730528;4;2008;2014-06-25
696;ColonialVoice;77771240267093;10;2006;2014-02-11
697;Distinguish;55554626867818;4;2007;2014-02-04
698;SuperiorCard;33336237656178;2;2008;2013-08-13
699;Vista;11117364714365;7;2005;2012-02-02
700;SuperiorCard;33336112433517;5;2006;2011-05-09
701;Distinguish;55558786727154;3;2005;2014-01-28
702;SuperiorCard;33334575781336;11;2006;2013-08-11
703;ColonialVoice;77772978680876;11;2008;2012-11-21
704;Vista;11111161434151;1;2008;2012-11-06
705;Vista;11117283996611;12;2005;2013-12-06
706;Vista;11111633181113;10;2008;2013-05-30
707;SuperiorCard;33333362178032;11;2007;2014-02-04
708;Distinguish;55557877937960;6;2006;2014-03-18
709;ColonialVoice;77771247351548;10;2007;2014-06-09
710;Vista;11111342630320;7;2006;2013-11-28
711;Vista;11119749928159;6;2006;2011-06-13
712;ColonialVoice;77772964991118;3;2008;2013-11-26
713;ColonialVoice;77772050531525;10;2008;2014-03-21
714;Distinguish;55552230783379;2;2005;2014-04-22
715;ColonialVoice;77772116156012;3;2006;2012-12-01
716;Distinguish;55557342534246;3;2007;2013-08-04
717;Vista;11112645538656;3;2007;2014-02-17
718;Distinguish;55558072870300;1;2008;2013-08-08
719;Distinguish;55556829564385;8;2006;2013-11-15
720;ColonialVoice;77777709483267;11;2007;2014-05-25
721;Vista;11115974258137;8;2006;2014-04-14
722;Distinguish;55556649464568;8;2005;2014-04-24
723;Distinguish;55556050509919;5;2006;2012-01-19
724;SuperiorCard;33339623046598;7;2005;2014-06-24
725;ColonialVoice;77776875241935;3;2005;2013-11-09
726;SuperiorCard;33334356175905;3;2008;2013-10-31
727;Vista;11111107739007;8;2007;2012-12-26
728;ColonialVoice;77773028164974;8;2006;2009-12-30
729;Vista;11118002172856;2;2008;2011-09-09
730;ColonialVoice;77776411189527;10;2008;2014-06-05
731;Vista;11115720683971;1;2007;2013-06-30
732;SuperiorCard;33336958026880;8;2007;2014-04-17
733;Distinguish;55557284122936;11;2006;2012-01-24
734;Vista;11115929665522;3;2007;2014-02-04
735;Distinguish;55554757667043;6;2006;2011-10-06
736;Vista;11117669734241;10;2008;2008-12-18
737;Vista;11118847041687;5;2006;2013-11-15
738;Distinguish;55551734718709;8;2008;2013-11-19
739;Distinguish;55553983206224;5;2007;2012-08-14
740;SuperiorCard;33336449336939;2;2007;2013-01-01
741;Vista;11116559388243;9;2007;2013-11-21
742;SuperiorCard;33331886119470;6;2006;2009-01-30
743;ColonialVoice;77776440310909;12;2005;2012-01-10
744;SuperiorCard;33336282449172;9;2007;2013-05-30
745;Vista;11118482214741;5;2008;2013-01-16
746;Vista;11116475633820;11;2008;2013-12-17
747;Vista;11111869482793;8;2008;2014-01-14
748;ColonialVoice;77778451970240;3;2005;2013-11-01
749;SuperiorCard;33337595611673;2;2005;2013-03-27
750;SuperiorCard;33338582083514;11;2008;2014-04-10
751;Vista;11113511875963;9;2006;2014-04-08
752;SuperiorCard;33332077160916;1;2008;2014-03-26
753;SuperiorCard;33332538814055;10;2005;2014-05-04
754;Vista;11111949993993;11;2005;2014-01-15
755;Distinguish;55554580621895;6;2008;2011-07-15
756;SuperiorCard;33337647557015;8;2008;2013-08-04
757;Vista;11116371993954;4;2006;2012-07-30
758;SuperiorCard;33336206176017;9;2007;2014-02-13
759;SuperiorCard;33339483670189;2;2006;2011-10-13
760;Distinguish;55553367400200;3;2006;2014-02-24
761;SuperiorCard;33333992841068;5;2007;2014-05-15
762;ColonialVoice;77777956323584;8;2006;2014-01-17
763;ColonialVoice;77774970566658;12;2005;2014-01-17
764;Distinguish;55556172839850;3;2008;2011-12-24
765;Distinguish;55556195155779;3;2006;2014-01-21
766;Distinguish;55551396591231;2;2005;2013-02-01
767;ColonialVoice;77777378712390;10;2008;2011-11-19
768;Vista;11114755061458;3;2006;2013-05-23
769;Vista;11113380831474;9;2008;2012-02-20
770;SuperiorCard;33334816182983;3;2005;2014-01-10
771;Distinguish;55559674368969;5;2008;2013-07-25
772;Vista;11113964743582;9;2005;2014-01-05
773;ColonialVoice;77772669577499;5;2005;2014-05-26
774;SuperiorCard;33332215436277;5;2005;2013-05-22
775;ColonialVoice;77779310297889;6;2006;2013-10-07
776;ColonialVoice;77776099104851;9;2005;2012-09-14
777;SuperiorCard;33338608988674;3;2007;2013-07-10
778;SuperiorCard;33336229703661;7;2005;2011-08-01
779;Vista;11119713678033;2;2005;2013-11-16
780;ColonialVoice;77774100412442;2;2007;2014-01-29
781;ColonialVoice;77773965564925;1;2008;2013-09-19
782;SuperiorCard;33333990708740;12;2007;2012-07-31
783;SuperiorCard;33339410228296;1;2006;2014-02-08
784;Vista;11111840761400;1;2007;2013-09-04
785;ColonialVoice;77777448865909;8;2006;2013-07-18
786;Distinguish;55555462045664;7;2007;2011-12-17
787;SuperiorCard;33338556838683;4;2008;2014-03-03
788;Vista;11112445320572;9;2008;2013-10-17
789;SuperiorCard;33335804668739;8;2005;2009-02-06
790;Vista;11116878125375;3;2007;2014-02-17
791;ColonialVoice;77773102921620;8;2008;2014-05-05
792;ColonialVoice;77771478497924;10;2006;2014-05-23
793;SuperiorCard;33337537344913;7;2007;2013-08-06
794;ColonialVoice;77775475758644;6;2005;2013-08-11
795;ColonialVoice;77772413103366;1;2005;2013-07-17
796;Distinguish;55557392398604;3;2007;2013-10-20
797;Vista;11114754368336;8;2007;2014-02-22
798;Vista;11111888777483;12;2005;2013-10-08
799;Vista;11116327213519;12;2005;2013-08-18
800;SuperiorCard;33336731087460;3;2007;2011-12-09
801;ColonialVoice;77774742348081;6;2007;2013-10-17
802;Vista;11114219591886;5;2008;2009-01-16
803;Vista;11111382937245;1;2007;2013-03-07
804;Distinguish;55554775695949;3;2006;2013-08-24
805;SuperiorCard;33331988806490;2;2006;2013-09-21
806;ColonialVoice;77779337333220;7;2008;2011-05-31
807;Vista;11112833228612;7;2007;2013-11-12
808;ColonialVoice;77775138901933;8;2006;2013-11-07
809;Vista;11119675340022;8;2006;2012-09-10
810;Vista;11111974990323;2;2007;2013-10-23
811;Distinguish;55557310886973;11;2008;2014-01-07
812;Vista;11111180298868;11;2007;2012-08-25
813;Distinguish;55555364103775;12;2005;2013-06-11
814;Vista;11114138648664;2;2005;2013-08-14
815;SuperiorCard;33338062670101;1;2008;2013-10-11
816;Distinguish;55555085741024;4;2008;2013-08-08
817;Distinguish;55553052863571;10;2005;2014-06-02
818;ColonialVoice;77774934151619;2;2006;2014-02-13
819;Distinguish;55556593763803;1;2006;2013-09-18
820;ColonialVoice;77771969383948;10;2006;2013-12-01
821;Vista;11117523607202;5;2007;2013-08-29
822;Distinguish;55557228211273;8;2007;2011-12-22
823;Vista;11115963403349;6;2005;2013-09-25
824;ColonialVoice;77774433038416;1;2007;2013-08-11
825;Vista;11119907142659;9;2005;2014-02-24
826;SuperiorCard;33333444693834;3;2007;2013-01-18
827;Vista;11113952525151;2;2006;2013-07-13
828;ColonialVoice;77774359839272;5;2005;2009-02-08
829;Vista;11119020046753;6;2005;2013-07-11
830;ColonialVoice;77779671939521;5;2005;2014-02-26
831;ColonialVoice;77777867035395;10;2008;2012-03-06
832;Vista;11117686476125;4;2007;2013-08-19
833;SuperiorCard;33333442274267;4;2005;2013-10-13
834;ColonialVoice;77775893606015;10;2007;2014-01-22
835;Vista;11112280156665;9;2006;2013-11-16
836;Distinguish;55552271521297;12;2008;2013-07-05
837;SuperiorCard;33333140837044;8;2005;2012-03-08
838;Vista;11112072966443;11;2005;2014-03-23
839;ColonialVoice;77777303190150;7;2007;2012-08-20
840;SuperiorCard;33332091398524;4;2007;2013-05-06
841;SuperiorCard;33339683772389;2;2007;2013-11-02
842;Vista;11114906547147;3;2006;2012-12-03
843;ColonialVoice;77774224136950;2;2007;2014-03-21
844;SuperiorCard;33333232898497;12;2005;2013-10-22
845;SuperiorCard;33337336506717;9;2006;2014-03-14
846;ColonialVoice;77777032296090;9;2007;2012-12-07
847;SuperiorCard;33338291311173;7;2008;2013-08-31
848;Vista;11117617087040;7;2008;2014-01-24
849;SuperiorCard;33339083734653;8;2005;2013-08-07
850;SuperiorCard;33337826650705;10;2006;2014-04-24
851;Distinguish;55554194589143;6;2007;2012-05-29
852;ColonialVoice;77777517985119;3;2006;2014-02-23
853;Distinguish;55555669419221;10;2006;2013-08-10
854;ColonialVoice;77778387720534;8;2006;2014-04-11
855;Vista;11119427605574;12;2008;2014-01-19
856;SuperiorCard;33333847981526;12;2006;2014-02-07
857;Vista;11118043480734;4;2005;2012-05-28
858;Vista;11115602920534;11;2007;2012-09-29
859;ColonialVoice;77772014515529;1;2006;2013-10-26
860;Vista;11115597999458;6;2006;2014-04-23
861;ColonialVoice;77776201537862;7;2006;2014-04-10
862;Vista;11114700125402;6;2005;2012-06-09
863;SuperiorCard;33332786725937;5;2008;2014-06-10
864;Vista;11116639727833;2;2005;2012-02-02
865;ColonialVoice;77779760304736;7;2006;2012-07-21
866;SuperiorCard;33331475520881;2;2006;2013-07-26
867;Distinguish;55558750853180;7;2008;2014-04-21
868;SuperiorCard;33337349909977;4;2007;2013-08-14
869;Distinguish;55553852531763;11;2007;2013-04-03
870;ColonialVoice;77773819909954;11;2007;2014-01-26
871;Vista;11119459585539;12;2008;2014-01-26
872;Distinguish;55552135890375;11;2007;2013-05-07
873;ColonialVoice;77776536745085;6;2006;2014-03-28
874;Distinguish;55559121656545;10;2008;2011-12-20
875;Distinguish;55556905825610;9;2008;2014-03-10
876;SuperiorCard;33336447314246;12;2005;2012-06-06
877;Distinguish;55551008674697;3;2006;2012-04-13
878;Distinguish;55557309579955;4;2008;2014-03-01
879;Distinguish;55559490191962;6;2007;2013-07-24
880;Vista;11117144786910;2;2008;2013-08-13
881;Vista;11118871159427;6;2005;2014-02-16
882;SuperiorCard;33335572781756;8;2007;2014-06-15
883;Distinguish;55555742224215;7;2008;2013-08-27
884;Vista;11112426516191;8;2006;2013-12-06
885;Distinguish;55556402370158;12;2006;2013-11-24
886;SuperiorCard;33331216468946;9;2006;2013-09-27
887;Distinguish;55554620381803;11;2006;2011-05-24
888;SuperiorCard;33337479098698;11;2008;2013-11-10
889;ColonialVoice;77773691135629;3;2005;2014-01-05
890;ColonialVoice;77779288068620;10;2005;2013-07-25
891;Distinguish;55553640880362;12;2005;2012-12-22
892;Distinguish;55551403569235;10;2005;2013-11-25
893;SuperiorCard;33334607853311;1;2006;2014-01-27
894;ColonialVoice;77772834500393;1;2007;2013-07-27
895;ColonialVoice;77775595401081;5;2008;2013-07-31
896;SuperiorCard;33336192689273;7;2006;2014-04-08
897;SuperiorCard;33333703078667;1;2008;2014-02-22
898;SuperiorCard;33337468142717;7;2006;2013-04-13
899;Vista;11114721829405;9;2005;2013-07-24
900;ColonialVoice;77777226670283;8;2005;2014-02-04
901;ColonialVoice;77774819370448;7;2008;2013-05-19
902;Vista;11112606884889;3;2008;2011-12-22
903;SuperiorCard;33332161756733;9;2006;2013-12-05
904;SuperiorCard;33335624488521;8;2005;2013-10-18
905;ColonialVoice;77775059115614;12;2008;2013-12-10
906;Vista;11115792037369;8;2008;2014-02-06
907;ColonialVoice;77772578201001;11;2007;2014-06-30
908;Vista;11112508182384;11;2006;2014-01-29
909;Vista;11115979941692;12;2006;2013-05-05
910;Distinguish;55554543149101;5;2005;2013-04-12
911;Vista;11117944465738;12;2005;2013-04-04
912;ColonialVoice;77777293711899;11;2005;2013-09-22
913;ColonialVoice;77776598485347;8;2007;2013-11-26
914;Vista;11117645543183;3;2005;2012-10-31
915;Distinguish;55553970511314;1;2007;2013-12-15
916;SuperiorCard;33337072872824;6;2008;2013-08-18
917;Distinguish;55554339142215;1;2008;2013-05-10
918;SuperiorCard;33335286121512;5;2006;2013-08-25
919;SuperiorCard;33331166754033;2;2008;2014-02-22
920;SuperiorCard;33339686550585;7;2005;2013-10-01
921;Vista;11118765525092;12;2007;2013-10-10
922;Distinguish;55553739017834;6;2007;2013-08-15
923;Distinguish;55554584338249;7;2007;2012-05-30
924;ColonialVoice;77778409210262;8;2007;2012-08-22
925;Distinguish;55559786162075;4;2007;2014-01-08
926;SuperiorCard;33333412174237;3;2008;2011-12-24
927;ColonialVoice;77772369170723;8;2005;2013-12-30
928;ColonialVoice;77775294979396;8;2005;2013-10-26
929;SuperiorCard;33333903517261;5;2005;2013-10-10
930;Vista;11117340844850;2;2008;2014-06-08
